ProviderName,PublisherName,InvoiceIssuerName,InvoiceId,BillingAccountId,BillingAccountName,BillingAccountType,SubAccountId,SubAccountName,SubAccountType,BillingPeriodStart,BillingPeriodEnd,ChargePeriodStart,ChargePeriodEnd,ChargeCategory,ChargeClass,ChargeDescription,ChargeFrequency,BilledCost,EffectiveCost,ListCost,ContractedCost,ListUnitPrice,ContractedUnitPrice,PricingCategory,PricingQuantity,PricingUnit,PricingCurrency,PricingCurrencyContractedUnitPrice,PricingCurrencyEffectiveCost,PricingCurrencyListUnitPrice,BillingCurrency,ConsumedQuantity,ConsumedUnit,ServiceName,ServiceCategory,ServiceSubcategory,SkuId,SkuMeter,SkuPriceId,SkuPriceDetails,ResourceId,ResourceName,ResourceType,RegionId,RegionName,AvailabilityZone,CommitmentDiscountId,CommitmentDiscountName,CommitmentDiscountCategory,CommitmentDiscountType,CommitmentDiscountStatus,CommitmentDiscountQuantity,CommitmentDiscountUnit,CapacityReservationId,CapacityReservationStatus,Tags
Microsoft Azure,Microsoft,Microsoft Azure,INV-2026-05-000002,8a1b2c3d-0000-4a00-9000-000000000002,ExampleCorp MCA - Secondary,Microsoft Customer Agreement,44444444-4444-4444-8444-444444444444,sandbox-dev,Subscription,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,2026-05-01T07:00:00Z,2026-05-01T08:00:00Z,Usage,,Virtual Machines committed usage,Usage-Based,0,0.128064,0.192,0.1728,0.1920000000,0.1728000000,Committed,1,Hours,USD,0.1728000000,0.128064,0.1920000000,USD,1,Hours,Virtual Machines,Compute,Virtual Machines,AZ-VIRT-a77541,Compute,AZSP-70b91801,"{""InstanceType"":""Standard_D4s_v5"",""InstanceSeries"":""Ddsv5"",""CoreCount"":4,""MemorySize"":16,""OperatingSystem"":""Linux"",""x_Tenancy"":""Shared""}",/subscriptions/44444444-4444-4444-8444-444444444444/resourceGroups/rg-sandbox-dev/providers/Microsoft.Compute/virtualMachines/vm-0002f34725,vm-0002f34725,Virtual Machine,southeastasia,Southeast Asia,southeastasia-1,/subscriptions/44444444-4444-4444-8444-444444444444/providers/Microsoft.BillingBenefits/savingsPlans/cdb2546abe5e,AzureSavingsPlan-1yr-NoUpfront,Spend,Savings Plan,Used,0.128064,USD,,,"{""Environment"":""dev"",""CostCenter"":""cc-2087"",""Owner"":""team-data""}"
Microsoft Azure,Microsoft,Microsoft Azure,INV-2026-05-000002,8a1b2c3d-0000-4a00-9000-000000000002,ExampleCorp MCA - Secondary,Microsoft Customer Agreement,44444444-4444-4444-8444-444444444444,sandbox-dev,Subscription,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,2026-05-01T08:00:00Z,2026-05-01T09:00:00Z,Purchase,,"Savings Plan commitment, amortised for the charge period",Recurring,0.128064,0,0.128064,0.128064,1,1,Standard,0.128064,USD,USD,1.0000000000,0,1.0000000000,USD,,,Virtual Machines,Compute,Virtual Machines,AZ-COMMIT-c809b4,Commitment,AZSP-cb4dd822,"{""x_Term"":""P1Y"",""x_PaymentOption"":""NoUpfront""}",/subscriptions/44444444-4444-4444-8444-444444444444/providers/Microsoft.BillingBenefits/savingsPlans/cdb2546abe5e,savingsPlans-24ffcd877e,Savings Plan,southeastasia,Southeast Asia,,/subscriptions/44444444-4444-4444-8444-444444444444/providers/Microsoft.BillingBenefits/savingsPlans/cdb2546abe5e,AzureSavingsPlan-1yr-NoUpfront,Spend,Savings Plan,,0.128064,USD,,,"{""Environment"":""dev"",""CostCenter"":""cc-2087"",""Owner"":""team-platform""}"
Microsoft Azure,Microsoft,Microsoft Azure,INV-2026-05-000002,8a1b2c3d-0000-4a00-9000-000000000002,ExampleCorp MCA - Secondary,Microsoft Customer Agreement,44444444-4444-4444-8444-444444444444,sandbox-dev,Subscription,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,2026-05-01T08:00:00Z,2026-05-01T09:00:00Z,Usage,,Virtual Machines committed usage,Usage-Based,0,0.128064,0.192,0.1728,0.1920000000,0.1728000000,Committed,1,Hours,USD,0.1728000000,0.128064,0.1920000000,USD,1,Hours,Virtual Machines,Compute,Virtual Machines,AZ-VIRT-f36b86,Compute,AZSP-dcbc94ea,"{""InstanceType"":""Standard_D4s_v5"",""InstanceSeries"":""Ddsv5"",""CoreCount"":4,""MemorySize"":16,""OperatingSystem"":""Linux"",""x_Tenancy"":""Shared""}",/subscriptions/44444444-4444-4444-8444-444444444444/resourceGroups/rg-sandbox-dev/providers/Microsoft.Compute/virtualMachines/vm-0003d81dad,vm-0003d81dad,Virtual Machine,southeastasia,Southeast Asia,southeastasia-1,/subscriptions/44444444-4444-4444-8444-444444444444/providers/Microsoft.BillingBenefits/savingsPlans/cdb2546abe5e,AzureSavingsPlan-1yr-NoUpfront,Spend,Savings Plan,Used,0.128064,USD,,,"{""Environment"":""staging"",""CostCenter"":""cc-3110"",""Owner"":""team-payments""}"
Microsoft Azure,Microsoft,Microsoft Azure,INV-2026-05-000002,8a1b2c3d-0000-4a00-9000-000000000002,ExampleCorp MCA - Secondary,Microsoft Customer Agreement,44444444-4444-4444-8444-444444444444,sandbox-dev,Subscription,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,2026-05-01T09:00:00Z,2026-05-01T10:00:00Z,Purchase,,"Savings Plan commitment, amortised for the charge period",Recurring,0.128064,0,0.128064,0.128064,1,1,Standard,0.128064,USD,USD,1.0000000000,0,1.0000000000,USD,,,Virtual Machines,Compute,Virtual Machines,AZ-COMMIT-c809b4,Commitment,AZSP-cb4dd822,"{""x_Term"":""P1Y"",""x_PaymentOption"":""NoUpfront""}",/subscriptions/44444444-4444-4444-8444-444444444444/providers/Microsoft.BillingBenefits/savingsPlans/cdb2546abe5e,savingsPlans-24ffcd877e,Savings Plan,southeastasia,Southeast Asia,,/subscriptions/44444444-4444-4444-8444-444444444444/providers/Microsoft.BillingBenefits/savingsPlans/cdb2546abe5e,AzureSavingsPlan-1yr-NoUpfront,Spend,Savings Plan,,0.128064,USD,,,"{""Environment"":""staging"",""CostCenter"":""cc-3110"",""Owner"":""team-platform""}"
Microsoft Azure,Microsoft,Microsoft Azure,INV-2026-05-000002,8a1b2c3d-0000-4a00-9000-000000000002,ExampleCorp MCA - Secondary,Microsoft Customer Agreement,44444444-4444-4444-8444-444444444444,sandbox-dev,Subscription,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,2026-05-01T09:00:00Z,2026-05-01T10:00:00Z,Usage,,Virtual Machines committed usage,Usage-Based,0,0.128064,0.192,0.1728,0.1920000000,0.1728000000,Committed,1,Hours,USD,0.1728000000,0.128064,0.1920000000,USD,1,Hours,Virtual Machines,Compute,Virtual Machines,AZ-VIRT-be1d7a,Compute,AZSP-5cbcd442,"{""InstanceType"":""Standard_D4s_v5"",""InstanceSeries"":""Ddsv5"",""CoreCount"":4,""MemorySize"":16,""OperatingSystem"":""Linux"",""x_Tenancy"":""Shared""}",/subscriptions/44444444-4444-4444-8444-444444444444/resourceGroups/rg-sandbox-dev/providers/Microsoft.Compute/virtualMachines/vm-00045633d3,vm-00045633d3,Virtual Machine,southeastasia,Southeast Asia,southeastasia-1,/subscriptions/44444444-4444-4444-8444-444444444444/providers/Microsoft.BillingBenefits/savingsPlans/cdb2546abe5e,AzureSavingsPlan-1yr-NoUpfront,Spend,Savings Plan,Used,0.128064,USD,,,"{""Environment"":""staging"",""CostCenter"":""cc-1042"",""Owner"":""team-platform""}"
Microsoft Azure,Microsoft,Microsoft Azure,INV-2026-05-000002,8a1b2c3d-0000-4a00-9000-000000000002,ExampleCorp MCA - Secondary,Microsoft Customer Agreement,44444444-4444-4444-8444-444444444444,sandbox-dev,Subscription,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,2026-05-01T10:00:00Z,2026-05-01T11:00:00Z,Purchase,,"Savings Plan commitment, amortised for the charge period",Recurring,0.128064,0,0.128064,0.128064,1,1,Standard,0.128064,USD,USD,1.0000000000,0,1.0000000000,USD,,,Virtual Machines,Compute,Virtual Machines,AZ-COMMIT-c809b4,Commitment,AZSP-cb4dd822,"{""x_Term"":""P1Y"",""x_PaymentOption"":""NoUpfront""}",/subscriptions/44444444-4444-4444-8444-444444444444/providers/Microsoft.BillingBenefits/savingsPlans/cdb2546abe5e,savingsPlans-24ffcd877e,Savings Plan,southeastasia,Southeast Asia,,/subscriptions/44444444-4444-4444-8444-444444444444/providers/Microsoft.BillingBenefits/savingsPlans/cdb2546abe5e,AzureSavingsPlan-1yr-NoUpfront,Spend,Savings Plan,,0.128064,USD,,,"{""Environment"":""prod"",""CostCenter"":""cc-3110"",""Owner"":""team-platform""}"
Microsoft Azure,Microsoft,Microsoft Azure,INV-2026-05-000002,8a1b2c3d-0000-4a00-9000-000000000002,ExampleCorp MCA - Secondary,Microsoft Customer Agreement,44444444-4444-4444-8444-444444444444,sandbox-dev,Subscription,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,2026-05-01T10:00:00Z,2026-05-01T11:00:00Z,Usage,,Virtual Machines committed usage,Usage-Based,0,0.128064,0.192,0.1728,0.1920000000,0.1728000000,Committed,1,Hours,USD,0.1728000000,0.128064,0.1920000000,USD,1,Hours,Virtual Machines,Compute,Virtual Machines,AZ-VIRT-6ca886,Compute,AZSP-0691fb0d,"{""InstanceType"":""Standard_D4s_v5"",""InstanceSeries"":""Ddsv5"",""CoreCount"":4,""MemorySize"":16,""OperatingSystem"":""Linux"",""x_Tenancy"":""Shared""}",/subscriptions/44444444-4444-4444-8444-444444444444/resourceGroups/rg-sandbox-dev/providers/Microsoft.Compute/virtualMachines/vm-000595347d,vm-000595347d,Virtual Machine,southeastasia,Southeast Asia,southeastasia-1,/subscriptions/44444444-4444-4444-8444-444444444444/providers/Microsoft.BillingBenefits/savingsPlans/cdb2546abe5e,AzureSavingsPlan-1yr-NoUpfront,Spend,Savings Plan,Used,0.128064,USD,,,"{""Environment"":""prod"",""CostCenter"":""cc-3110"",""Owner"":""team-platform""}"
Microsoft Azure,Microsoft,Microsoft Azure,INV-2026-05-000002,8a1b2c3d-0000-4a00-9000-000000000002,ExampleCorp MCA - Secondary,Microsoft Customer Agreement,44444444-4444-4444-8444-444444444444,sandbox-dev,Subscription,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,2026-05-01T11:00:00Z,2026-05-01T12:00:00Z,Purchase,,"Savings Plan commitment, amortised for the charge period",Recurring,0.128064,0,0.128064,0.128064,1,1,Standard,0.128064,USD,USD,1.0000000000,0,1.0000000000,USD,,,Virtual Machines,Compute,Virtual Machines,AZ-COMMIT-c809b4,Commitment,AZSP-cb4dd822,"{""x_Term"":""P1Y"",""x_PaymentOption"":""NoUpfront""}",/subscriptions/44444444-4444-4444-8444-444444444444/providers/Microsoft.BillingBenefits/savingsPlans/cdb2546abe5e,savingsPlans-24ffcd877e,Savings Plan,southeastasia,Southeast Asia,,/subscriptions/44444444-4444-4444-8444-444444444444/providers/Microsoft.BillingBenefits/savingsPlans/cdb2546abe5e,AzureSavingsPlan-1yr-NoUpfront,Spend,Savings Plan,,0.128064,USD,,,"{""Environment"":""staging"",""CostCenter"":""cc-1042"",""Owner"":""team-data""}"
Microsoft Azure,Microsoft,Microsoft Azure,INV-2026-05-000002,8a1b2c3d-0000-4a00-9000-000000000002,ExampleCorp MCA - Secondary,Microsoft Customer Agreement,44444444-4444-4444-8444-444444444444,sandbox-dev,Subscription,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,2026-05-01T11:00:00Z,2026-05-01T12:00:00Z,Usage,,Virtual Machines committed usage,Usage-Based,0,0.128064,0.192,0.1728,0.1920000000,0.1728000000,Committed,1,Hours,USD,0.1728000000,0.128064,0.1920000000,USD,1,Hours,Virtual Machines,Compute,Virtual Machines,AZ-VIRT-f9ad87,Compute,AZSP-28cd01aa,"{""InstanceType"":""Standard_D4s_v5"",""InstanceSeries"":""Ddsv5"",""CoreCount"":4,""MemorySize"":16,""OperatingSystem"":""Linux"",""x_Tenancy"":""Shared""}",/subscriptions/44444444-4444-4444-8444-444444444444/resourceGroups/rg-sandbox-dev/providers/Microsoft.Compute/virtualMachines/vm-00062f6de2,vm-00062f6de2,Virtual Machine,southeastasia,Southeast Asia,southeastasia-1,/subscriptions/44444444-4444-4444-8444-444444444444/providers/Microsoft.BillingBenefits/savingsPlans/cdb2546abe5e,AzureSavingsPlan-1yr-NoUpfront,Spend,Savings Plan,Used,0.128064,USD,,,"{""Environment"":""prod"",""CostCenter"":""cc-3110"",""Owner"":""team-data""}"
Microsoft Azure,Microsoft,Microsoft Azure,INV-2026-05-000002,8a1b2c3d-0000-4a00-9000-000000000002,ExampleCorp MCA - Secondary,Microsoft Customer Agreement,44444444-4444-4444-8444-444444444444,sandbox-dev,Subscription,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,2026-05-01T12:00:00Z,2026-05-01T13:00:00Z,Purchase,,"Savings Plan commitment, amortised for the charge period",Recurring,0.128064,0,0.128064,0.128064,1,1,Standard,0.128064,USD,USD,1.0000000000,0,1.0000000000,USD,,,Virtual Machines,Compute,Virtual Machines,AZ-COMMIT-c809b4,Commitment,AZSP-cb4dd822,"{""x_Term"":""P1Y"",""x_PaymentOption"":""NoUpfront""}",/subscriptions/44444444-4444-4444-8444-444444444444/providers/Microsoft.BillingBenefits/savingsPlans/cdb2546abe5e,savingsPlans-24ffcd877e,Savings Plan,southeastasia,Southeast Asia,,/subscriptions/44444444-4444-4444-8444-444444444444/providers/Microsoft.BillingBenefits/savingsPlans/cdb2546abe5e,AzureSavingsPlan-1yr-NoUpfront,Spend,Savings Plan,,0.128064,USD,,,"{""Environment"":""staging"",""CostCenter"":""cc-1042"",""Owner"":""team-platform""}"
Microsoft Azure,Microsoft,Microsoft Azure,INV-2026-05-000002,8a1b2c3d-0000-4a00-9000-000000000002,ExampleCorp MCA - Secondary,Microsoft Customer Agreement,44444444-4444-4444-8444-444444444444,sandbox-dev,Subscription,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,2026-05-01T12:00:00Z,2026-05-01T13:00:00Z,Usage,,Virtual Machines committed usage,Usage-Based,0,0.128064,0.192,0.1728,0.1920000000,0.1728000000,Committed,1,Hours,USD,0.1728000000,0.128064,0.1920000000,USD,1,Hours,Virtual Machines,Compute,Virtual Machines,AZ-VIRT-d6e866,Compute,AZSP-e681d049,"{""InstanceType"":""Standard_D4s_v5"",""InstanceSeries"":""Ddsv5"",""CoreCount"":4,""MemorySize"":16,""OperatingSystem"":""Linux"",""x_Tenancy"":""Shared""}",/subscriptions/44444444-4444-4444-8444-444444444444/resourceGroups/rg-sandbox-dev/providers/Microsoft.Compute/virtualMachines/vm-0007fb962d,vm-0007fb962d,Virtual Machine,southeastasia,Southeast Asia,southeastasia-1,/subscriptions/44444444-4444-4444-8444-444444444444/providers/Microsoft.BillingBenefits/savingsPlans/cdb2546abe5e,AzureSavingsPlan-1yr-NoUpfront,Spend,Savings Plan,Used,0.128064,USD,,,"{""Environment"":""staging"",""CostCenter"":""cc-3110"",""Owner"":""team-platform""}"
