ProviderName,PublisherName,InvoiceIssuerName,InvoiceId,BillingAccountId,BillingAccountName,BillingAccountType,SubAccountId,SubAccountName,SubAccountType,BillingPeriodStart,BillingPeriodEnd,ChargePeriodStart,ChargePeriodEnd,ChargeCategory,ChargeClass,ChargeDescription,ChargeFrequency,BilledCost,EffectiveCost,ListCost,ContractedCost,ListUnitPrice,ContractedUnitPrice,PricingCategory,PricingQuantity,PricingUnit,PricingCurrency,PricingCurrencyContractedUnitPrice,PricingCurrencyEffectiveCost,PricingCurrencyListUnitPrice,BillingCurrency,ConsumedQuantity,ConsumedUnit,ServiceName,ServiceCategory,ServiceSubcategory,SkuId,SkuMeter,SkuPriceId,SkuPriceDetails,ResourceId,ResourceName,ResourceType,RegionId,RegionName,AvailabilityZone,CommitmentDiscountId,CommitmentDiscountName,CommitmentDiscountCategory,CommitmentDiscountType,CommitmentDiscountStatus,CommitmentDiscountQuantity,CommitmentDiscountUnit,CapacityReservationId,CapacityReservationStatus,Tags
Google Cloud,Google,Google Cloud,INV-2026-05-F70819,01A2B3-C4D5E6-F70819,ExampleCorp Billing - Primary,Billing Account,examplecorp-prod-481627,prod-platform,Project,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,2026-05-11T00:00:00Z,2026-05-12T00:00:00Z,Usage,,On-demand query analysis,Usage-Based,268.835688,268.835688,298.706320,268.835688,6.1139399837,5.5025459853,Standard,48.8566,TiB,USD,5.5025459853,268.835688,6.1139399837,USD,48.8566,TiB,BigQuery,Databases,Data Warehouses,974C-9C4F-B962,Analysis,DD6E-866E-681D,"{""x_Edition"":""OnDemand""}",//bigquery.googleapis.com/projects/examplecorp-prod-481627/datasets/ds_cd01aaac,ds_cd01aaac,BigQuery Dataset,us-east1,South Carolina,,,,,,,,,,,"{""environment"":""dev"",""cost-center"":""cc-3110"",""owner"":""team-data""}"
Google Cloud,Google,Google Cloud,INV-2026-05-F70819,01A2B3-C4D5E6-F70819,ExampleCorp Billing - Primary,Billing Account,examplecorp-staging-552831,staging-platform,Project,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,Usage,,Standard storage,Usage-Based,109.327974,109.327974,121.475527,109.327974,0.0197254247,0.0177528822,Standard,6158.3225,GB-Months,USD,0.0177528822,109.327974,0.0197254247,USD,6158.3225,GB-Months,Cloud Storage,Storage,Object Storage,708E-6FE6-C861,Storage,1DB5-5BBF-7A4D,"{""x_StorageClass"":""Standard""}",//storage.googleapis.com/projects/examplecorp-staging-552831/buckets/bucket-782441f0,bucket-782441f0,Storage Bucket,us-east1,South Carolina,,,,,,,,,,,"{""environment"":""prod"",""cost-center"":""cc-1042"",""owner"":""team-platform""}"
Google Cloud,Google,Google Cloud,INV-2026-05-A7B8C9,11C2D3-E4F506-A7B8C9,ExampleCorp Billing - Secondary,Billing Account,examplecorp-prod-481627,prod-platform,Project,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,2026-05-01T12:00:00Z,2026-05-01T13:00:00Z,Usage,,Cloud Run vCPU allocation,Usage-Based,56.470509,56.470509,62.744981,56.470509,0.0000240551,0.0000216496,Standard,2608385.8051,Core-Seconds,USD,0.0000216496,56.470509,0.0000240551,USD,2608385.8051,Core-Seconds,Cloud Run,Compute,Serverless Compute,C431-9AC4-71BC,Compute,CF62-80FF-C075,"{""x_Generation"":""gen2""}",//run.googleapis.com/projects/examplecorp-prod-481627/services/svc-1692b430,svc-1692b430,Cloud Run Service,europe-west1,Belgium,,,,,,,,,,,"{""environment"":""dev"",""cost-center"":""cc-3110"",""owner"":""team-payments""}"
Google Cloud,Google,Google Cloud,INV-2026-05-A7B8C9,11C2D3-E4F506-A7B8C9,ExampleCorp Billing - Secondary,Billing Account,examplecorp-data-739104,data-analytics,Project,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,2026-05-14T00:00:00Z,2026-05-15T00:00:00Z,Usage,,On-demand query analysis,Usage-Based,233.052231,233.052231,258.946923,233.052231,6.1009651244,5.4908686120,Standard,42.4436,TiB,USD,5.4908686120,233.052231,6.1009651244,USD,42.4436,TiB,BigQuery,Databases,Data Warehouses,D53F-CDB4-F063,Analysis,67DC-C705-3057,"{""x_Edition"":""OnDemand""}",//bigquery.googleapis.com/projects/examplecorp-data-739104/datasets/ds_c0fc7864,ds_c0fc7864,BigQuery Dataset,us-east1,South Carolina,,,,,,,,,,,"{""environment"":""staging"",""cost-center"":""cc-2087"",""owner"":""team-payments""}"
Google Cloud,Google,Google Cloud,INV-2026-05-F70819,01A2B3-C4D5E6-F70819,ExampleCorp Billing - Primary,Billing Account,examplecorp-prod-481627,prod-platform,Project,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,2026-05-01T14:00:00Z,2026-05-01T15:00:00Z,Usage,,GKE node pool hours,Usage-Based,0.120962,0.120962,0.134402,0.120962,0.1344018528,0.1209616675,Standard,1.0000,Hours,USD,0.1209616675,0.120962,0.1344018528,USD,1.0000,Hours,Google Kubernetes Engine,Compute,Containers,441A-7B15-ED3C,Compute,DA8E-DFA0-2200,"{""InstanceType"":""e2-standard-4"",""CoreCount"":4,""MemorySize"":16,""x_NodePool"":""default""}",//container.googleapis.com/projects/examplecorp-prod-481627/clusters/gke-4e1a54cc,gke-4e1a54cc,GKE Cluster,us-central1,Iowa,,,,,,,,,,,"{""environment"":""dev"",""cost-center"":""cc-1042"",""owner"":""team-data""}"
Google Cloud,Google,Google Cloud,INV-2026-05-F70819,01A2B3-C4D5E6-F70819,ExampleCorp Billing - Primary,Billing Account,examplecorp-staging-552831,staging-platform,Project,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,Usage,,Standard storage,Usage-Based,95.668482,95.668482,106.298314,95.668482,0.0198224791,0.0178402312,Standard,5362.5136,GB-Months,USD,0.0178402312,95.668482,0.0198224791,USD,5362.5136,GB-Months,Cloud Storage,Storage,Object Storage,9CEE-C68A-EBD6,Storage,376D-A996-F4EF,"{""x_StorageClass"":""Standard""}",//storage.googleapis.com/projects/examplecorp-staging-552831/buckets/bucket-1d1a1b42,bucket-1d1a1b42,Storage Bucket,us-east1,South Carolina,,,,,,,,,,,"{""environment"":""prod"",""cost-center"":""cc-1042"",""owner"":""team-data""}"
Google Cloud,Google,Google Cloud,INV-2026-05-F70819,01A2B3-C4D5E6-F70819,ExampleCorp Billing - Primary,Billing Account,examplecorp-prod-481627,prod-platform,Project,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,2026-05-01T00:00:00Z,2026-05-01T01:00:00Z,Purchase,,Committed Use Discount purchase (all upfront),One-Time,782.951280,0.000000,782.951280,782.951280,782.951280,782.951280,Standard,1,Units,USD,782.9512800000,0.000000,782.9512800000,USD,,,Compute Engine,Compute,Virtual Machines,1672-4D9B-173E,Commitment,944F-27E7-8E63,"{""x_Plan"":""TWELVE_MONTH"",""x_Type"":""COMPUTE_OPTIMIZED""}",//compute.googleapis.com/projects/examplecorp-prod-481627/regions/asia-southeast1/commitments/cud-55d6961e8b,cud-42298fd7b6,Committed Use Discount,asia-southeast1,Singapore,,//compute.googleapis.com/projects/examplecorp-prod-481627/regions/asia-southeast1/commitments/cud-55d6961e8b,ResourceBasedCUD-1yr-Compute,Usage,Committed Use Discount,,8760,Hours,,,"{""environment"":""dev"",""cost-center"":""cc-2087"",""owner"":""team-platform""}"
Google Cloud,Google,Google Cloud,INV-2026-05-F70819,01A2B3-C4D5E6-F70819,ExampleCorp Billing - Primary,Billing Account,examplecorp-prod-481627,prod-platform,Project,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,2026-05-01T17:00:00Z,2026-05-01T18:00:00Z,Usage,,Compute Engine committed usage,Usage-Based,0.000000,0.089378,0.134000,0.089378,0.1340000000,0.0893780000,Committed,1.0000,Hours,USD,0.0893780000,0.089378,0.1340000000,USD,1.0000,Hours,Compute Engine,Compute,Virtual Machines,4876-BA2C-4106,Compute,6154-F329-E311,"{""InstanceType"":""e2-standard-4"",""InstanceSeries"":""E2"",""CoreCount"":4,""MemorySize"":16,""OperatingSystem"":""Linux"",""x_Preemptible"":""false""}",//compute.googleapis.com/projects/examplecorp-prod-481627/instances/instance-0000202d9f,instance-0000202d9f,Compute Instance,asia-southeast1,Singapore,asia-southeast1-a,//compute.googleapis.com/projects/examplecorp-prod-481627/regions/asia-southeast1/commitments/cud-55d6961e8b,ResourceBasedCUD-1yr-Compute,Usage,Committed Use Discount,Used,1.0000,Hours,,,"{""environment"":""prod"",""cost-center"":""cc-1042"",""owner"":""team-data""}"
Google Cloud,Google,Google Cloud,INV-2026-05-A7B8C9,01A2B3-C4D5E6-F70819,ExampleCorp Billing - Secondary,Billing Account,examplecorp-prod-481627,prod-platform,Project,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,2026-05-01T18:00:00Z,2026-05-01T19:00:00Z,Usage,,Compute Engine committed usage,Usage-Based,0.000000,0.089378,0.134000,0.089378,0.1340000000,0.0893780000,Committed,1.0000,Hours,USD,0.0893780000,0.089378,0.1340000000,USD,1.0000,Hours,Compute Engine,Compute,Virtual Machines,50BA-442A-FC7A,Compute,87EE-A19E-CBA8,"{""InstanceType"":""e2-standard-4"",""InstanceSeries"":""E2"",""CoreCount"":4,""MemorySize"":16,""OperatingSystem"":""Linux"",""x_Preemptible"":""false""}",//compute.googleapis.com/projects/examplecorp-prod-481627/instances/instance-0001731bc0,instance-0001731bc0,Compute Instance,asia-southeast1,Singapore,asia-southeast1-a,//compute.googleapis.com/projects/examplecorp-prod-481627/regions/asia-southeast1/commitments/cud-55d6961e8b,ResourceBasedCUD-1yr-Compute,Usage,Committed Use Discount,Used,1.0000,Hours,,,"{""environment"":""dev"",""cost-center"":""cc-1042"",""owner"":""team-platform""}"
Google Cloud,Google,Google Cloud,INV-2026-05-A7B8C9,01A2B3-C4D5E6-F70819,ExampleCorp Billing - Secondary,Billing Account,examplecorp-prod-481627,prod-platform,Project,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,2026-05-01T19:00:00Z,2026-05-01T20:00:00Z,Usage,,Compute Engine committed usage,Usage-Based,0.000000,0.089378,0.134000,0.089378,0.1340000000,0.0893780000,Committed,1.0000,Hours,USD,0.0893780000,0.089378,0.1340000000,USD,1.0000,Hours,Compute Engine,Compute,Virtual Machines,E1B8-88ED-71BE,Compute,7ECC-CAB0-3E1B,"{""InstanceType"":""e2-standard-4"",""InstanceSeries"":""E2"",""CoreCount"":4,""MemorySize"":16,""OperatingSystem"":""Linux"",""x_Preemptible"":""false""}",//compute.googleapis.com/projects/examplecorp-prod-481627/instances/instance-000216996b,instance-000216996b,Compute Instance,asia-southeast1,Singapore,asia-southeast1-a,//compute.googleapis.com/projects/examplecorp-prod-481627/regions/asia-southeast1/commitments/cud-55d6961e8b,ResourceBasedCUD-1yr-Compute,Usage,Committed Use Discount,Used,1.0000,Hours,,,"{""environment"":""dev"",""cost-center"":""cc-2087"",""owner"":""team-data""}"
Google Cloud,Google,Google Cloud,INV-2026-05-F70819,01A2B3-C4D5E6-F70819,ExampleCorp Billing - Primary,Billing Account,examplecorp-prod-481627,prod-platform,Project,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,2026-05-01T20:00:00Z,2026-05-01T21:00:00Z,Usage,,Compute Engine committed usage,Usage-Based,0.000000,0.089378,0.134000,0.089378,0.1340000000,0.0893780000,Committed,1.0000,Hours,USD,0.0893780000,0.089378,0.1340000000,USD,1.0000,Hours,Compute Engine,Compute,Virtual Machines,D9E9-A156-B2D9,Compute,7199-5879-FB4C,"{""InstanceType"":""e2-standard-4"",""InstanceSeries"":""E2"",""CoreCount"":4,""MemorySize"":16,""OperatingSystem"":""Linux"",""x_Preemptible"":""false""}",//compute.googleapis.com/projects/examplecorp-prod-481627/instances/instance-0003ca62ce,instance-0003ca62ce,Compute Instance,asia-southeast1,Singapore,asia-southeast1-a,//compute.googleapis.com/projects/examplecorp-prod-481627/regions/asia-southeast1/commitments/cud-55d6961e8b,ResourceBasedCUD-1yr-Compute,Usage,Committed Use Discount,Used,1.0000,Hours,,,"{""environment"":""staging"",""cost-center"":""cc-2087"",""owner"":""team-data""}"
Google Cloud,Google,Google Cloud,INV-2026-05-F70819,01A2B3-C4D5E6-F70819,ExampleCorp Billing - Primary,Billing Account,examplecorp-prod-481627,prod-platform,Project,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,2026-05-01T21:00:00Z,2026-05-01T22:00:00Z,Usage,,Compute Engine committed usage,Usage-Based,0.000000,0.089378,0.134000,0.089378,0.1340000000,0.0893780000,Committed,1.0000,Hours,USD,0.0893780000,0.089378,0.1340000000,USD,1.0000,Hours,Compute Engine,Compute,Virtual Machines,74CC-F324-8AA5,Compute,E6D2-043B-DA68,"{""InstanceType"":""e2-standard-4"",""InstanceSeries"":""E2"",""CoreCount"":4,""MemorySize"":16,""OperatingSystem"":""Linux"",""x_Preemptible"":""false""}",//compute.googleapis.com/projects/examplecorp-prod-481627/instances/instance-00047d8283,instance-00047d8283,Compute Instance,asia-southeast1,Singapore,asia-southeast1-a,//compute.googleapis.com/projects/examplecorp-prod-481627/regions/asia-southeast1/commitments/cud-55d6961e8b,ResourceBasedCUD-1yr-Compute,Usage,Committed Use Discount,Used,1.0000,Hours,,,"{""environment"":""prod"",""cost-center"":""cc-3110"",""owner"":""team-platform""}"
Google Cloud,Google,Google Cloud,INV-2026-05-F70819,01A2B3-C4D5E6-F70819,ExampleCorp Billing - Primary,Billing Account,examplecorp-prod-481627,prod-platform,Project,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,2026-05-01T22:00:00Z,2026-05-01T23:00:00Z,Usage,,Compute Engine committed usage,Usage-Based,0.000000,0.089378,0.134000,0.089378,0.1340000000,0.0893780000,Committed,1.0000,Hours,USD,0.0893780000,0.089378,0.1340000000,USD,1.0000,Hours,Compute Engine,Compute,Virtual Machines,9AAD-E0E4-39C3,Compute,A721-D954-C64F,"{""InstanceType"":""e2-standard-4"",""InstanceSeries"":""E2"",""CoreCount"":4,""MemorySize"":16,""OperatingSystem"":""Linux"",""x_Preemptible"":""false""}",//compute.googleapis.com/projects/examplecorp-prod-481627/instances/instance-0005b6fcc4,instance-0005b6fcc4,Compute Instance,asia-southeast1,Singapore,asia-southeast1-a,//compute.googleapis.com/projects/examplecorp-prod-481627/regions/asia-southeast1/commitments/cud-55d6961e8b,ResourceBasedCUD-1yr-Compute,Usage,Committed Use Discount,Used,1.0000,Hours,,,"{""environment"":""dev"",""cost-center"":""cc-3110"",""owner"":""team-data""}"
