ContractCommitmentId,ContractCommitmentType,ContractCommitmentCategory,ContractCommitmentCost,ContractCommitmentQuantity,ContractCommitmentUnit,ContractCommitmentDescription,ContractCommitmentPeriodStart,ContractCommitmentPeriodEnd,ContractId,ContractPeriodStart,ContractPeriodEnd,BillingCurrency
//compute.googleapis.com/projects/examplecorp-prod-481627/regions/us-east1/commitments/cud-2bd9e2cba1,Committed Use Discount,Spend,782.951280,782.951280,USD,SpendBasedCUD-1yr,2026-05-01T00:00:00Z,2027-05-01T00:00:00Z,CONTRACT-cud-2bd9e2cb,2026-05-01T00:00:00Z,2027-05-01T00:00:00Z,USD
//compute.googleapis.com/projects/examplecorp-data-739104/regions/us-east1/commitments/cud-52434976d7,Committed Use Discount,Usage,782.951280,8760,Hours,ResourceBasedCUD-1yr-Compute,2026-05-01T00:00:00Z,2027-05-01T00:00:00Z,CONTRACT-cud-52434976,2026-05-01T00:00:00Z,2027-05-01T00:00:00Z,USD
//compute.googleapis.com/projects/examplecorp-staging-552831/regions/europe-west1/commitments/cud-1461d9f69a,Committed Use Discount,Spend,782.951280,782.951280,USD,SpendBasedCUD-1yr,2026-05-01T00:00:00Z,2027-05-01T00:00:00Z,CONTRACT-cud-1461d9f6,2026-05-01T00:00:00Z,2027-05-01T00:00:00Z,USD
//compute.googleapis.com/projects/examplecorp-staging-552831/regions/europe-west1/commitments/cud-242c1bdd5d,Committed Use Discount,Spend,782.951280,782.951280,USD,SpendBasedCUD-1yr,2026-05-01T00:00:00Z,2027-05-01T00:00:00Z,CONTRACT-cud-242c1bdd,2026-05-01T00:00:00Z,2027-05-01T00:00:00Z,USD
//compute.googleapis.com/projects/examplecorp-sandbox-160942/regions/us-east1/commitments/cud-948d820de7,Committed Use Discount,Spend,782.951280,782.951280,USD,SpendBasedCUD-1yr,2026-05-01T00:00:00Z,2027-05-01T00:00:00Z,CONTRACT-cud-948d820d,2026-05-01T00:00:00Z,2027-05-01T00:00:00Z,USD
//compute.googleapis.com/projects/examplecorp-sandbox-160942/regions/us-east1/commitments/cud-6522cd7da8,Committed Use Discount,Usage,782.951280,8760,Hours,ResourceBasedCUD-1yr-Compute,2026-05-01T00:00:00Z,2027-05-01T00:00:00Z,CONTRACT-cud-6522cd7d,2026-05-01T00:00:00Z,2027-05-01T00:00:00Z,USD
//compute.googleapis.com/projects/examplecorp-data-739104/regions/europe-west1/commitments/cud-38eff8c011,Committed Use Discount,Usage,782.951280,8760,Hours,ResourceBasedCUD-1yr-Compute,2026-05-01T00:00:00Z,2027-05-01T00:00:00Z,CONTRACT-cud-38eff8c0,2026-05-01T00:00:00Z,2027-05-01T00:00:00Z,USD
//compute.googleapis.com/projects/examplecorp-staging-552831/regions/us-east1/commitments/cud-dcf3982c73,Committed Use Discount,Usage,782.951280,8760,Hours,ResourceBasedCUD-1yr-Compute,2026-05-01T00:00:00Z,2027-05-01T00:00:00Z,CONTRACT-cud-dcf3982c,2026-05-01T00:00:00Z,2027-05-01T00:00:00Z,USD
//compute.googleapis.com/projects/examplecorp-staging-552831/regions/us-central1/commitments/cud-a949a40a59,Committed Use Discount,Usage,782.951280,8760,Hours,ResourceBasedCUD-1yr-Compute,2026-05-01T00:00:00Z,2027-05-01T00:00:00Z,CONTRACT-cud-a949a40a,2026-05-01T00:00:00Z,2027-05-01T00:00:00Z,USD
//compute.googleapis.com/projects/examplecorp-staging-552831/regions/us-central1/commitments/cud-77b7470681,Committed Use Discount,Usage,782.951280,8760,Hours,ResourceBasedCUD-1yr-Compute,2026-05-01T00:00:00Z,2027-05-01T00:00:00Z,CONTRACT-cud-77b74706,2026-05-01T00:00:00Z,2027-05-01T00:00:00Z,USD
//compute.googleapis.com/projects/examplecorp-prod-481627/regions/us-central1/commitments/cud-b1efcf5787,Committed Use Discount,Usage,782.951280,8760,Hours,ResourceBasedCUD-1yr-Compute,2026-05-01T00:00:00Z,2027-05-01T00:00:00Z,CONTRACT-cud-b1efcf57,2026-05-01T00:00:00Z,2027-05-01T00:00:00Z,USD
//compute.googleapis.com/projects/examplecorp-prod-481627/regions/europe-west1/commitments/cud-e716c620e4,Committed Use Discount,Spend,782.951280,782.951280,USD,SpendBasedCUD-1yr,2026-05-01T00:00:00Z,2027-05-01T00:00:00Z,CONTRACT-cud-e716c620,2026-05-01T00:00:00Z,2027-05-01T00:00:00Z,USD
//compute.googleapis.com/projects/examplecorp-sandbox-160942/regions/us-central1/commitments/cud-763cc7a0ef,Committed Use Discount,Spend,782.951280,782.951280,USD,SpendBasedCUD-1yr,2026-05-01T00:00:00Z,2027-05-01T00:00:00Z,CONTRACT-cud-763cc7a0,2026-05-01T00:00:00Z,2027-05-01T00:00:00Z,USD
//compute.googleapis.com/projects/examplecorp-prod-481627/regions/europe-west1/commitments/cud-36c160fd4b,Committed Use Discount,Usage,782.951280,8760,Hours,ResourceBasedCUD-1yr-Compute,2026-05-01T00:00:00Z,2027-05-01T00:00:00Z,CONTRACT-cud-36c160fd,2026-05-01T00:00:00Z,2027-05-01T00:00:00Z,USD
//compute.googleapis.com/projects/examplecorp-data-739104/regions/us-east1/commitments/cud-639e7833b4,Committed Use Discount,Usage,782.951280,8760,Hours,ResourceBasedCUD-1yr-Compute,2026-05-01T00:00:00Z,2027-05-01T00:00:00Z,CONTRACT-cud-639e7833,2026-05-01T00:00:00Z,2027-05-01T00:00:00Z,USD
//compute.googleapis.com/projects/examplecorp-data-739104/regions/europe-west1/commitments/cud-268710dc3c,Committed Use Discount,Usage,782.951280,8760,Hours,ResourceBasedCUD-1yr-Compute,2026-05-01T00:00:00Z,2027-05-01T00:00:00Z,CONTRACT-cud-268710dc,2026-05-01T00:00:00Z,2027-05-01T00:00:00Z,USD
//compute.googleapis.com/projects/examplecorp-data-739104/regions/europe-west1/commitments/cud-3097e84b55,Committed Use Discount,Spend,782.951280,782.951280,USD,SpendBasedCUD-1yr,2026-05-01T00:00:00Z,2027-05-01T00:00:00Z,CONTRACT-cud-3097e84b,2026-05-01T00:00:00Z,2027-05-01T00:00:00Z,USD
//compute.googleapis.com/projects/examplecorp-staging-552831/regions/us-east1/commitments/cud-ee9c3f9e3b,Committed Use Discount,Spend,782.951280,782.951280,USD,SpendBasedCUD-1yr,2026-05-01T00:00:00Z,2027-05-01T00:00:00Z,CONTRACT-cud-ee9c3f9e,2026-05-01T00:00:00Z,2027-05-01T00:00:00Z,USD
//compute.googleapis.com/projects/examplecorp-staging-552831/regions/us-east1/commitments/cud-ec6d5e9e4c,Committed Use Discount,Spend,782.951280,782.951280,USD,SpendBasedCUD-1yr,2026-05-01T00:00:00Z,2027-05-01T00:00:00Z,CONTRACT-cud-ec6d5e9e,2026-05-01T00:00:00Z,2027-05-01T00:00:00Z,USD
//compute.googleapis.com/projects/examplecorp-sandbox-160942/regions/us-central1/commitments/cud-ba20e49db7,Committed Use Discount,Usage,782.951280,8760,Hours,ResourceBasedCUD-1yr-Compute,2026-05-01T00:00:00Z,2027-05-01T00:00:00Z,CONTRACT-cud-ba20e49d,2026-05-01T00:00:00Z,2027-05-01T00:00:00Z,USD
//compute.googleapis.com/projects/examplecorp-sandbox-160942/regions/us-central1/commitments/cud-9368bce4be,Committed Use Discount,Usage,782.951280,8760,Hours,ResourceBasedCUD-1yr-Compute,2026-05-01T00:00:00Z,2027-05-01T00:00:00Z,CONTRACT-cud-9368bce4,2026-05-01T00:00:00Z,2027-05-01T00:00:00Z,USD
//compute.googleapis.com/projects/examplecorp-staging-552831/regions/us-central1/commitments/cud-16d0dd822a,Committed Use Discount,Usage,782.951280,8760,Hours,ResourceBasedCUD-1yr-Compute,2026-05-01T00:00:00Z,2027-05-01T00:00:00Z,CONTRACT-cud-16d0dd82,2026-05-01T00:00:00Z,2027-05-01T00:00:00Z,USD
//compute.googleapis.com/projects/examplecorp-sandbox-160942/regions/us-central1/commitments/cud-eaa525bad8,Committed Use Discount,Usage,782.951280,8760,Hours,ResourceBasedCUD-1yr-Compute,2026-05-01T00:00:00Z,2027-05-01T00:00:00Z,CONTRACT-cud-eaa525ba,2026-05-01T00:00:00Z,2027-05-01T00:00:00Z,USD
//compute.googleapis.com/projects/examplecorp-prod-481627/regions/asia-southeast1/commitments/cud-62c0e7e7b2,Committed Use Discount,Spend,782.951280,782.951280,USD,SpendBasedCUD-1yr,2026-05-01T00:00:00Z,2027-05-01T00:00:00Z,CONTRACT-cud-62c0e7e7,2026-05-01T00:00:00Z,2027-05-01T00:00:00Z,USD
//compute.googleapis.com/projects/examplecorp-prod-481627/regions/us-east1/commitments/cud-a39320a97c,Committed Use Discount,Spend,782.951280,782.951280,USD,SpendBasedCUD-1yr,2026-05-01T00:00:00Z,2027-05-01T00:00:00Z,CONTRACT-cud-a39320a9,2026-05-01T00:00:00Z,2027-05-01T00:00:00Z,USD
//compute.googleapis.com/projects/examplecorp-staging-552831/regions/us-east1/commitments/cud-5e1db81b58,Committed Use Discount,Usage,782.951280,8760,Hours,ResourceBasedCUD-1yr-Compute,2026-05-01T00:00:00Z,2027-05-01T00:00:00Z,CONTRACT-cud-5e1db81b,2026-05-01T00:00:00Z,2027-05-01T00:00:00Z,USD
//compute.googleapis.com/projects/examplecorp-sandbox-160942/regions/europe-west1/commitments/cud-9e47d7785b,Committed Use Discount,Spend,782.951280,782.951280,USD,SpendBasedCUD-1yr,2026-05-01T00:00:00Z,2027-05-01T00:00:00Z,CONTRACT-cud-9e47d778,2026-05-01T00:00:00Z,2027-05-01T00:00:00Z,USD
//compute.googleapis.com/projects/examplecorp-sandbox-160942/regions/us-central1/commitments/cud-fac3767bc4,Committed Use Discount,Usage,782.951280,8760,Hours,ResourceBasedCUD-1yr-Compute,2026-05-01T00:00:00Z,2027-05-01T00:00:00Z,CONTRACT-cud-fac3767b,2026-05-01T00:00:00Z,2027-05-01T00:00:00Z,USD
//compute.googleapis.com/projects/examplecorp-sandbox-160942/regions/europe-west1/commitments/cud-23a7c51a4a,Committed Use Discount,Spend,782.951280,782.951280,USD,SpendBasedCUD-1yr,2026-05-01T00:00:00Z,2027-05-01T00:00:00Z,CONTRACT-cud-23a7c51a,2026-05-01T00:00:00Z,2027-05-01T00:00:00Z,USD
//compute.googleapis.com/projects/examplecorp-sandbox-160942/regions/us-central1/commitments/cud-cf668b4f61,Committed Use Discount,Spend,782.951280,782.951280,USD,SpendBasedCUD-1yr,2026-05-01T00:00:00Z,2027-05-01T00:00:00Z,CONTRACT-cud-cf668b4f,2026-05-01T00:00:00Z,2027-05-01T00:00:00Z,USD
//compute.googleapis.com/projects/examplecorp-data-739104/regions/europe-west1/commitments/cud-f4c8512755,Committed Use Discount,Spend,782.951280,782.951280,USD,SpendBasedCUD-1yr,2026-05-01T00:00:00Z,2027-05-01T00:00:00Z,CONTRACT-cud-f4c85127,2026-05-01T00:00:00Z,2027-05-01T00:00:00Z,USD
//compute.googleapis.com/projects/examplecorp-prod-481627/regions/asia-southeast1/commitments/cud-0b19d3fa97,Committed Use Discount,Usage,782.951280,8760,Hours,ResourceBasedCUD-1yr-Compute,2026-05-01T00:00:00Z,2027-05-01T00:00:00Z,CONTRACT-cud-0b19d3fa,2026-05-01T00:00:00Z,2027-05-01T00:00:00Z,USD
//compute.googleapis.com/projects/examplecorp-data-739104/regions/europe-west1/commitments/cud-0e5fb76b32,Committed Use Discount,Usage,782.951280,8760,Hours,ResourceBasedCUD-1yr-Compute,2026-05-01T00:00:00Z,2027-05-01T00:00:00Z,CONTRACT-cud-0e5fb76b,2026-05-01T00:00:00Z,2027-05-01T00:00:00Z,USD
//compute.googleapis.com/projects/examplecorp-data-739104/regions/asia-southeast1/commitments/cud-77b30a03d8,Committed Use Discount,Usage,782.951280,8760,Hours,ResourceBasedCUD-1yr-Compute,2026-05-01T00:00:00Z,2027-05-01T00:00:00Z,CONTRACT-cud-77b30a03,2026-05-01T00:00:00Z,2027-05-01T00:00:00Z,USD
//compute.googleapis.com/projects/examplecorp-staging-552831/regions/europe-west1/commitments/cud-d475f92a8d,Committed Use Discount,Spend,782.951280,782.951280,USD,SpendBasedCUD-1yr,2026-05-01T00:00:00Z,2027-05-01T00:00:00Z,CONTRACT-cud-d475f92a,2026-05-01T00:00:00Z,2027-05-01T00:00:00Z,USD
//compute.googleapis.com/projects/examplecorp-data-739104/regions/asia-southeast1/commitments/cud-a85c4f92ff,Committed Use Discount,Usage,782.951280,8760,Hours,ResourceBasedCUD-1yr-Compute,2026-05-01T00:00:00Z,2027-05-01T00:00:00Z,CONTRACT-cud-a85c4f92,2026-05-01T00:00:00Z,2027-05-01T00:00:00Z,USD
//compute.googleapis.com/projects/examplecorp-staging-552831/regions/europe-west1/commitments/cud-df8d4d3089,Committed Use Discount,Spend,782.951280,782.951280,USD,SpendBasedCUD-1yr,2026-05-01T00:00:00Z,2027-05-01T00:00:00Z,CONTRACT-cud-df8d4d30,2026-05-01T00:00:00Z,2027-05-01T00:00:00Z,USD
//compute.googleapis.com/projects/examplecorp-data-739104/regions/us-central1/commitments/cud-c8f08cc430,Committed Use Discount,Usage,782.951280,8760,Hours,ResourceBasedCUD-1yr-Compute,2026-05-01T00:00:00Z,2027-05-01T00:00:00Z,CONTRACT-cud-c8f08cc4,2026-05-01T00:00:00Z,2027-05-01T00:00:00Z,USD
//compute.googleapis.com/projects/examplecorp-data-739104/regions/us-central1/commitments/cud-df7711d3e4,Committed Use Discount,Usage,782.951280,8760,Hours,ResourceBasedCUD-1yr-Compute,2026-05-01T00:00:00Z,2027-05-01T00:00:00Z,CONTRACT-cud-df7711d3,2026-05-01T00:00:00Z,2027-05-01T00:00:00Z,USD
//compute.googleapis.com/projects/examplecorp-prod-481627/regions/asia-southeast1/commitments/cud-55bb329841,Committed Use Discount,Spend,782.951280,782.951280,USD,SpendBasedCUD-1yr,2026-05-01T00:00:00Z,2027-05-01T00:00:00Z,CONTRACT-cud-55bb3298,2026-05-01T00:00:00Z,2027-05-01T00:00:00Z,USD
//compute.googleapis.com/projects/examplecorp-data-739104/regions/us-east1/commitments/cud-40def625ca,Committed Use Discount,Spend,782.951280,782.951280,USD,SpendBasedCUD-1yr,2026-05-01T00:00:00Z,2027-05-01T00:00:00Z,CONTRACT-cud-40def625,2026-05-01T00:00:00Z,2027-05-01T00:00:00Z,USD
//compute.googleapis.com/projects/examplecorp-staging-552831/regions/us-central1/commitments/cud-d83c8568a6,Committed Use Discount,Spend,782.951280,782.951280,USD,SpendBasedCUD-1yr,2026-05-01T00:00:00Z,2027-05-01T00:00:00Z,CONTRACT-cud-d83c8568,2026-05-01T00:00:00Z,2027-05-01T00:00:00Z,USD
//compute.googleapis.com/projects/examplecorp-prod-481627/regions/europe-west1/commitments/cud-7063e63017,Committed Use Discount,Spend,782.951280,782.951280,USD,SpendBasedCUD-1yr,2026-05-01T00:00:00Z,2027-05-01T00:00:00Z,CONTRACT-cud-7063e630,2026-05-01T00:00:00Z,2027-05-01T00:00:00Z,USD
//compute.googleapis.com/projects/examplecorp-data-739104/regions/europe-west1/commitments/cud-3c51d4b85a,Committed Use Discount,Usage,782.951280,8760,Hours,ResourceBasedCUD-1yr-Compute,2026-05-01T00:00:00Z,2027-05-01T00:00:00Z,CONTRACT-cud-3c51d4b8,2026-05-01T00:00:00Z,2027-05-01T00:00:00Z,USD
//compute.googleapis.com/projects/examplecorp-data-739104/regions/asia-southeast1/commitments/cud-a33ed76672,Committed Use Discount,Spend,782.951280,782.951280,USD,SpendBasedCUD-1yr,2026-05-01T00:00:00Z,2027-05-01T00:00:00Z,CONTRACT-cud-a33ed766,2026-05-01T00:00:00Z,2027-05-01T00:00:00Z,USD
//compute.googleapis.com/projects/examplecorp-sandbox-160942/regions/us-east1/commitments/cud-7a1785570e,Committed Use Discount,Spend,782.951280,782.951280,USD,SpendBasedCUD-1yr,2026-05-01T00:00:00Z,2027-05-01T00:00:00Z,CONTRACT-cud-7a178557,2026-05-01T00:00:00Z,2027-05-01T00:00:00Z,USD
//compute.googleapis.com/projects/examplecorp-staging-552831/regions/us-central1/commitments/cud-44e77c06ef,Committed Use Discount,Spend,782.951280,782.951280,USD,SpendBasedCUD-1yr,2026-05-01T00:00:00Z,2027-05-01T00:00:00Z,CONTRACT-cud-44e77c06,2026-05-01T00:00:00Z,2027-05-01T00:00:00Z,USD
//compute.googleapis.com/projects/examplecorp-data-739104/regions/us-central1/commitments/cud-8bc722d283,Committed Use Discount,Usage,782.951280,8760,Hours,ResourceBasedCUD-1yr-Compute,2026-05-01T00:00:00Z,2027-05-01T00:00:00Z,CONTRACT-cud-8bc722d2,2026-05-01T00:00:00Z,2027-05-01T00:00:00Z,USD
//compute.googleapis.com/projects/examplecorp-staging-552831/regions/us-central1/commitments/cud-16f20d81fe,Committed Use Discount,Spend,782.951280,782.951280,USD,SpendBasedCUD-1yr,2026-05-01T00:00:00Z,2027-05-01T00:00:00Z,CONTRACT-cud-16f20d81,2026-05-01T00:00:00Z,2027-05-01T00:00:00Z,USD
//compute.googleapis.com/projects/examplecorp-sandbox-160942/regions/us-east1/commitments/cud-8fc2a8867d,Committed Use Discount,Spend,782.951280,782.951280,USD,SpendBasedCUD-1yr,2026-05-01T00:00:00Z,2027-05-01T00:00:00Z,CONTRACT-cud-8fc2a886,2026-05-01T00:00:00Z,2027-05-01T00:00:00Z,USD
//compute.googleapis.com/projects/examplecorp-prod-481627/regions/us-central1/commitments/cud-050bd47e9c,Committed Use Discount,Spend,782.951280,782.951280,USD,SpendBasedCUD-1yr,2026-05-01T00:00:00Z,2027-05-01T00:00:00Z,CONTRACT-cud-050bd47e,2026-05-01T00:00:00Z,2027-05-01T00:00:00Z,USD
//compute.googleapis.com/projects/examplecorp-data-739104/regions/asia-southeast1/commitments/cud-ff7f12d237,Committed Use Discount,Spend,782.951280,782.951280,USD,SpendBasedCUD-1yr,2026-05-01T00:00:00Z,2027-05-01T00:00:00Z,CONTRACT-cud-ff7f12d2,2026-05-01T00:00:00Z,2027-05-01T00:00:00Z,USD
//compute.googleapis.com/projects/examplecorp-data-739104/regions/us-central1/commitments/cud-52f6728a44,Committed Use Discount,Spend,782.951280,782.951280,USD,SpendBasedCUD-1yr,2026-05-01T00:00:00Z,2027-05-01T00:00:00Z,CONTRACT-cud-52f6728a,2026-05-01T00:00:00Z,2027-05-01T00:00:00Z,USD
//compute.googleapis.com/projects/examplecorp-data-739104/regions/asia-southeast1/commitments/cud-246ad89024,Committed Use Discount,Spend,782.951280,782.951280,USD,SpendBasedCUD-1yr,2026-05-01T00:00:00Z,2027-05-01T00:00:00Z,CONTRACT-cud-246ad890,2026-05-01T00:00:00Z,2027-05-01T00:00:00Z,USD
//compute.googleapis.com/projects/examplecorp-data-739104/regions/asia-southeast1/commitments/cud-1a27d96dd4,Committed Use Discount,Spend,782.951280,782.951280,USD,SpendBasedCUD-1yr,2026-05-01T00:00:00Z,2027-05-01T00:00:00Z,CONTRACT-cud-1a27d96d,2026-05-01T00:00:00Z,2027-05-01T00:00:00Z,USD
//compute.googleapis.com/projects/examplecorp-prod-481627/regions/us-east1/commitments/cud-a71f02c2bc,Committed Use Discount,Spend,782.951280,782.951280,USD,SpendBasedCUD-1yr,2026-05-01T00:00:00Z,2027-05-01T00:00:00Z,CONTRACT-cud-a71f02c2,2026-05-01T00:00:00Z,2027-05-01T00:00:00Z,USD
//compute.googleapis.com/projects/examplecorp-sandbox-160942/regions/us-east1/commitments/cud-a1a9daba35,Committed Use Discount,Spend,782.951280,782.951280,USD,SpendBasedCUD-1yr,2026-05-01T00:00:00Z,2027-05-01T00:00:00Z,CONTRACT-cud-a1a9daba,2026-05-01T00:00:00Z,2027-05-01T00:00:00Z,USD
//compute.googleapis.com/projects/examplecorp-staging-552831/regions/europe-west1/commitments/cud-01af083daf,Committed Use Discount,Spend,782.951280,782.951280,USD,SpendBasedCUD-1yr,2026-05-01T00:00:00Z,2027-05-01T00:00:00Z,CONTRACT-cud-01af083d,2026-05-01T00:00:00Z,2027-05-01T00:00:00Z,USD
//compute.googleapis.com/projects/examplecorp-prod-481627/regions/us-east1/commitments/cud-1958321408,Committed Use Discount,Usage,782.951280,8760,Hours,ResourceBasedCUD-1yr-Compute,2026-05-01T00:00:00Z,2027-05-01T00:00:00Z,CONTRACT-cud-19583214,2026-05-01T00:00:00Z,2027-05-01T00:00:00Z,USD
//compute.googleapis.com/projects/examplecorp-sandbox-160942/regions/europe-west1/commitments/cud-4dfac45757,Committed Use Discount,Usage,782.951280,8760,Hours,ResourceBasedCUD-1yr-Compute,2026-05-01T00:00:00Z,2027-05-01T00:00:00Z,CONTRACT-cud-4dfac457,2026-05-01T00:00:00Z,2027-05-01T00:00:00Z,USD
//compute.googleapis.com/projects/examplecorp-sandbox-160942/regions/europe-west1/commitments/cud-eacf291d0e,Committed Use Discount,Usage,782.951280,8760,Hours,ResourceBasedCUD-1yr-Compute,2026-05-01T00:00:00Z,2027-05-01T00:00:00Z,CONTRACT-cud-eacf291d,2026-05-01T00:00:00Z,2027-05-01T00:00:00Z,USD
//compute.googleapis.com/projects/examplecorp-prod-481627/regions/europe-west1/commitments/cud-21719c349f,Committed Use Discount,Usage,782.951280,8760,Hours,ResourceBasedCUD-1yr-Compute,2026-05-01T00:00:00Z,2027-05-01T00:00:00Z,CONTRACT-cud-21719c34,2026-05-01T00:00:00Z,2027-05-01T00:00:00Z,USD
//compute.googleapis.com/projects/examplecorp-prod-481627/regions/us-central1/commitments/cud-1d659e4ea6,Committed Use Discount,Spend,782.951280,782.951280,USD,SpendBasedCUD-1yr,2026-05-01T00:00:00Z,2027-05-01T00:00:00Z,CONTRACT-cud-1d659e4e,2026-05-01T00:00:00Z,2027-05-01T00:00:00Z,USD
