ProviderName,PublisherName,ServiceProviderName,HostProviderName,InvoiceIssuerName,InvoiceId,BillingAccountId,BillingAccountName,BillingAccountType,SubAccountId,SubAccountName,SubAccountType,BillingPeriodStart,BillingPeriodEnd,ChargePeriodStart,ChargePeriodEnd,ChargeCategory,ChargeClass,ChargeDescription,ChargeFrequency,BilledCost,EffectiveCost,ListCost,ContractedCost,ListUnitPrice,ContractedUnitPrice,PricingCategory,PricingQuantity,PricingUnit,PricingCurrency,PricingCurrencyContractedUnitPrice,PricingCurrencyEffectiveCost,PricingCurrencyListUnitPrice,BillingCurrency,ConsumedQuantity,ConsumedUnit,ServiceName,ServiceCategory,ServiceSubcategory,SkuId,SkuMeter,SkuPriceId,SkuPriceDetails,ResourceId,ResourceName,ResourceType,RegionId,RegionName,AvailabilityZone,CommitmentDiscountId,CommitmentDiscountName,CommitmentDiscountCategory,CommitmentDiscountType,CommitmentDiscountStatus,CommitmentDiscountQuantity,CommitmentDiscountUnit,ContractApplied,CapacityReservationId,CapacityReservationStatus,AllocatedMethodId,AllocatedMethodDetails,AllocatedResourceId,AllocatedResourceName,AllocatedTags,Tags
AWS,AWS,AWS,AWS,AWS,INV-2026-05-0002,100000000002,ExampleCorp Secondary Payer,Payer Account,200000000014,sandbox-dev,Linked Account,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,2026-05-01T10:00:00Z,2026-05-01T11:00:00Z,Usage,,AmazonEC2 committed usage,Usage-Based,0.000000,0.064032,0.096000,0.064032,0.0960000000,0.0640320000,Committed,1.0000,Hours,USD,0.0640320000,0.064032,0.0960000000,USD,1.0000,Hours,AmazonEC2,Compute,Virtual Machines,SKU-AMAZON-b9ae6f,Compute,SPRICE-82ecef18,"{""InstanceType"":""m6i.large"",""InstanceSeries"":""M6i"",""CoreCount"":2,""MemorySize"":8,""OperatingSystem"":""Linux"",""x_Tenancy"":""Shared""}",arn:aws:ec2:ap-southeast-1:100000000002:instance/i-00017957cb15,i-00017957cb15,EC2 Instance,ap-southeast-1,Asia Pacific (Singapore),ap-southeast-1a,arn:aws:savingsplans:ap-southeast-1::savingsplan/87e658ebce8c60a0,ComputeSavingsPlan-1yr-AllUpfront,Spend,Savings Plan,Used,0.064032,USD,"{""Elements"":[{""ContractCommitmentId"":""arn:aws:savingsplans:ap-southeast-1::savingsplan/87e658ebce8c60a0"",""ContractId"":""CONTRACT-87e658ebce8c"",""AppliedCost"":""0.064032"",""AppliedQuantity"":""1.0000"",""AppliedUnit"":""Hours""}]}",,,,,,,,"{""Environment"":""staging"",""CostCenter"":""cc-1042"",""Owner"":""team-data""}"
AWS,AWS,AWS,AWS,AWS,INV-2026-05-0002,100000000002,ExampleCorp Secondary Payer,Payer Account,200000000014,sandbox-dev,Linked Account,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,2026-05-01T11:00:00Z,2026-05-01T12:00:00Z,Usage,,AmazonEC2 committed usage,Usage-Based,0.000000,0.064032,0.096000,0.064032,0.0960000000,0.0640320000,Committed,1.0000,Hours,USD,0.0640320000,0.064032,0.0960000000,USD,1.0000,Hours,AmazonEC2,Compute,Virtual Machines,SKU-AMAZON-54a77c,Compute,SPRICE-b9cdd06d,"{""InstanceType"":""m6i.large"",""InstanceSeries"":""M6i"",""CoreCount"":2,""MemorySize"":8,""OperatingSystem"":""Linux"",""x_Tenancy"":""Shared""}",arn:aws:ec2:ap-southeast-1:100000000002:instance/i-0002e9bcebfd,i-0002e9bcebfd,EC2 Instance,ap-southeast-1,Asia Pacific (Singapore),ap-southeast-1a,arn:aws:savingsplans:ap-southeast-1::savingsplan/87e658ebce8c60a0,ComputeSavingsPlan-1yr-AllUpfront,Spend,Savings Plan,Used,0.064032,USD,"{""Elements"":[{""ContractCommitmentId"":""arn:aws:savingsplans:ap-southeast-1::savingsplan/87e658ebce8c60a0"",""ContractId"":""CONTRACT-87e658ebce8c"",""AppliedCost"":""0.064032"",""AppliedQuantity"":""1.0000"",""AppliedUnit"":""Hours""}]}",,,,,,,,"{""Environment"":""prod"",""CostCenter"":""cc-2087"",""Owner"":""team-data""}"
AWS,AWS,AWS,AWS,AWS,INV-2026-05-0002,100000000002,ExampleCorp Secondary Payer,Payer Account,200000000014,sandbox-dev,Linked Account,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,2026-05-01T12:00:00Z,2026-05-01T13:00:00Z,Usage,,AmazonEC2 committed usage,Usage-Based,0.000000,0.064032,0.096000,0.064032,0.0960000000,0.0640320000,Committed,1.0000,Hours,USD,0.0640320000,0.064032,0.0960000000,USD,1.0000,Hours,AmazonEC2,Compute,Virtual Machines,SKU-AMAZON-0ea6ea,Compute,SPRICE-25402c3a,"{""InstanceType"":""m6i.large"",""InstanceSeries"":""M6i"",""CoreCount"":2,""MemorySize"":8,""OperatingSystem"":""Linux"",""x_Tenancy"":""Shared""}",arn:aws:ec2:ap-southeast-1:100000000002:instance/i-00033c1473bd,i-00033c1473bd,EC2 Instance,ap-southeast-1,Asia Pacific (Singapore),ap-southeast-1a,arn:aws:savingsplans:ap-southeast-1::savingsplan/87e658ebce8c60a0,ComputeSavingsPlan-1yr-AllUpfront,Spend,Savings Plan,Used,0.064032,USD,"{""Elements"":[{""ContractCommitmentId"":""arn:aws:savingsplans:ap-southeast-1::savingsplan/87e658ebce8c60a0"",""ContractId"":""CONTRACT-87e658ebce8c"",""AppliedCost"":""0.064032"",""AppliedQuantity"":""1.0000"",""AppliedUnit"":""Hours""}]}",,,,,,,,"{""Environment"":""staging"",""CostCenter"":""cc-1042"",""Owner"":""team-data""}"
AWS,AWS,AWS,AWS,AWS,INV-2026-05-0002,100000000002,ExampleCorp Secondary Payer,Payer Account,200000000014,sandbox-dev,Linked Account,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,2026-05-01T13:00:00Z,2026-05-01T14:00:00Z,Usage,,AmazonEC2 committed usage,Usage-Based,0.000000,0.064032,0.096000,0.064032,0.0960000000,0.0640320000,Committed,1.0000,Hours,USD,0.0640320000,0.064032,0.0960000000,USD,1.0000,Hours,AmazonEC2,Compute,Virtual Machines,SKU-AMAZON-a57f06,Compute,SPRICE-12113357,"{""InstanceType"":""m6i.large"",""InstanceSeries"":""M6i"",""CoreCount"":2,""MemorySize"":8,""OperatingSystem"":""Linux"",""x_Tenancy"":""Shared""}",arn:aws:ec2:ap-southeast-1:100000000002:instance/i-000497b11bc6,i-000497b11bc6,EC2 Instance,ap-southeast-1,Asia Pacific (Singapore),ap-southeast-1a,arn:aws:savingsplans:ap-southeast-1::savingsplan/87e658ebce8c60a0,ComputeSavingsPlan-1yr-AllUpfront,Spend,Savings Plan,Used,0.064032,USD,"{""Elements"":[{""ContractCommitmentId"":""arn:aws:savingsplans:ap-southeast-1::savingsplan/87e658ebce8c60a0"",""ContractId"":""CONTRACT-87e658ebce8c"",""AppliedCost"":""0.064032"",""AppliedQuantity"":""1.0000"",""AppliedUnit"":""Hours""}]}",,,,,,,,"{""Environment"":""staging"",""CostCenter"":""cc-1042"",""Owner"":""team-payments""}"
AWS,AWS,AWS,AWS,AWS,INV-2026-05-0002,100000000002,ExampleCorp Secondary Payer,Payer Account,200000000014,sandbox-dev,Linked Account,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,2026-05-01T14:00:00Z,2026-05-01T15:00:00Z,Usage,,AmazonEC2 committed usage,Usage-Based,0.000000,0.064032,0.096000,0.064032,0.0960000000,0.0640320000,Committed,1.0000,Hours,USD,0.0640320000,0.064032,0.0960000000,USD,1.0000,Hours,AmazonEC2,Compute,Virtual Machines,SKU-AMAZON-a69407,Compute,SPRICE-05fdf522,"{""InstanceType"":""m6i.large"",""InstanceSeries"":""M6i"",""CoreCount"":2,""MemorySize"":8,""OperatingSystem"":""Linux"",""x_Tenancy"":""Shared""}",arn:aws:ec2:ap-southeast-1:100000000002:instance/i-0005748870ce,i-0005748870ce,EC2 Instance,ap-southeast-1,Asia Pacific (Singapore),ap-southeast-1a,arn:aws:savingsplans:ap-southeast-1::savingsplan/87e658ebce8c60a0,ComputeSavingsPlan-1yr-AllUpfront,Spend,Savings Plan,Used,0.064032,USD,"{""Elements"":[{""ContractCommitmentId"":""arn:aws:savingsplans:ap-southeast-1::savingsplan/87e658ebce8c60a0"",""ContractId"":""CONTRACT-87e658ebce8c"",""AppliedCost"":""0.064032"",""AppliedQuantity"":""1.0000"",""AppliedUnit"":""Hours""}]}",,,,,,,,"{""Environment"":""staging"",""CostCenter"":""cc-1042"",""Owner"":""team-payments""}"
AWS,AWS,AWS,AWS,AWS,INV-2026-05-0001,100000000001,ExampleCorp Master Payer,Payer Account,200000000011,prod-platform,Linked Account,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,2026-05-01T00:00:00Z,2026-05-01T01:00:00Z,Purchase,,Reserved Instance commitment purchase (all upfront),One-Time,560.920320,0.000000,560.920320,560.920320,560.920320,560.920320,Standard,1,Units,USD,560.9203200000,0.000000,560.9203200000,USD,,,AmazonEC2,Compute,Virtual Machines,SKU-COMMIT-13bedb,Commitment,SPRICE-df513d4a,"{""x_PurchaseTerm"":""1yr"",""x_PaymentOption"":""AllUpfront""}",arn:aws:ec2:us-west-2::reservation/c3c0546ccdba5f45,reservation-d74e83652452,Reserved Instance,us-west-2,US West (Oregon),,arn:aws:ec2:us-west-2::reservation/c3c0546ccdba5f45,EC2ReservedInstance-1yr-AllUpfront,Usage,Reserved Instance,,8760,Hours,,,,,,,,,"{""Environment"":""prod"",""CostCenter"":""cc-1042"",""Owner"":""team-data""}"
AWS,AWS,AWS,AWS,AWS,INV-2026-05-0001,100000000001,ExampleCorp Master Payer,Payer Account,200000000011,prod-platform,Linked Account,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,2026-05-01T16:00:00Z,2026-05-01T17:00:00Z,Usage,,AmazonEC2 committed usage,Usage-Based,0.000000,0.064032,0.096000,0.064032,0.0960000000,0.0640320000,Committed,1.0000,Hours,USD,0.0640320000,0.064032,0.0960000000,USD,1.0000,Hours,AmazonEC2,Compute,Virtual Machines,SKU-AMAZON-6f09ee,Compute,SPRICE-eee146dd,"{""InstanceType"":""m6i.large"",""InstanceSeries"":""M6i"",""CoreCount"":2,""MemorySize"":8,""OperatingSystem"":""Linux"",""x_Tenancy"":""Shared""}",arn:aws:ec2:us-west-2:100000000001:instance/i-0000da2c5316,i-0000da2c5316,EC2 Instance,us-west-2,US West (Oregon),us-west-2b,arn:aws:ec2:us-west-2::reservation/c3c0546ccdba5f45,EC2ReservedInstance-1yr-AllUpfront,Usage,Reserved Instance,Used,1.0000,Hours,"{""Elements"":[{""ContractCommitmentId"":""arn:aws:ec2:us-west-2::reservation/c3c0546ccdba5f45"",""ContractId"":""CONTRACT-c3c0546ccdba"",""AppliedCost"":""0.064032"",""AppliedQuantity"":""1.0000"",""AppliedUnit"":""Hours""}]}",,,,,,,,"{""Environment"":""dev"",""CostCenter"":""cc-1042"",""Owner"":""team-data""}"
AWS,AWS,AWS,AWS,AWS,INV-2026-05-0001,100000000001,ExampleCorp Master Payer,Payer Account,200000000011,prod-platform,Linked Account,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,2026-05-01T17:00:00Z,2026-05-01T18:00:00Z,Usage,,AmazonEC2 committed usage,Usage-Based,0.000000,0.064032,0.096000,0.064032,0.0960000000,0.0640320000,Committed,1.0000,Hours,USD,0.0640320000,0.064032,0.0960000000,USD,1.0000,Hours,AmazonEC2,Compute,Virtual Machines,SKU-AMAZON-924ca9,Compute,SPRICE-7ff4f30b,"{""InstanceType"":""m6i.large"",""InstanceSeries"":""M6i"",""CoreCount"":2,""MemorySize"":8,""OperatingSystem"":""Linux"",""x_Tenancy"":""Shared""}",arn:aws:ec2:us-west-2:100000000001:instance/i-000166ffdcc9,i-000166ffdcc9,EC2 Instance,us-west-2,US West (Oregon),us-west-2b,arn:aws:ec2:us-west-2::reservation/c3c0546ccdba5f45,EC2ReservedInstance-1yr-AllUpfront,Usage,Reserved Instance,Used,1.0000,Hours,"{""Elements"":[{""ContractCommitmentId"":""arn:aws:ec2:us-west-2::reservation/c3c0546ccdba5f45"",""ContractId"":""CONTRACT-c3c0546ccdba"",""AppliedCost"":""0.064032"",""AppliedQuantity"":""1.0000"",""AppliedUnit"":""Hours""}]}",,,,,,,,"{""Environment"":""prod"",""CostCenter"":""cc-2087"",""Owner"":""team-payments""}"
AWS,AWS,AWS,AWS,AWS,INV-2026-05-0001,100000000001,ExampleCorp Master Payer,Payer Account,200000000011,prod-platform,Linked Account,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,2026-05-01T18:00:00Z,2026-05-01T19:00:00Z,Usage,,AmazonEC2 committed usage,Usage-Based,0.000000,0.064032,0.096000,0.064032,0.0960000000,0.0640320000,Committed,1.0000,Hours,USD,0.0640320000,0.064032,0.0960000000,USD,1.0000,Hours,AmazonEC2,Compute,Virtual Machines,SKU-AMAZON-e4c55e,Compute,SPRICE-645b5ce2,"{""InstanceType"":""m6i.large"",""InstanceSeries"":""M6i"",""CoreCount"":2,""MemorySize"":8,""OperatingSystem"":""Linux"",""x_Tenancy"":""Shared""}",arn:aws:ec2:us-west-2:100000000001:instance/i-00021d0b834c,i-00021d0b834c,EC2 Instance,us-west-2,US West (Oregon),us-west-2b,arn:aws:ec2:us-west-2::reservation/c3c0546ccdba5f45,EC2ReservedInstance-1yr-AllUpfront,Usage,Reserved Instance,Used,1.0000,Hours,"{""Elements"":[{""ContractCommitmentId"":""arn:aws:ec2:us-west-2::reservation/c3c0546ccdba5f45"",""ContractId"":""CONTRACT-c3c0546ccdba"",""AppliedCost"":""0.064032"",""AppliedQuantity"":""1.0000"",""AppliedUnit"":""Hours""}]}",,,,,,,,"{""Environment"":""dev"",""CostCenter"":""cc-3110"",""Owner"":""team-payments""}"
AWS,AWS,AWS,AWS,AWS,INV-2026-05-0001,100000000001,ExampleCorp Master Payer,Payer Account,200000000011,prod-platform,Linked Account,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,2026-05-01T19:00:00Z,2026-05-01T20:00:00Z,Usage,,AmazonEC2 committed usage,Usage-Based,0.000000,0.064032,0.096000,0.064032,0.0960000000,0.0640320000,Committed,1.0000,Hours,USD,0.0640320000,0.064032,0.0960000000,USD,1.0000,Hours,AmazonEC2,Compute,Virtual Machines,SKU-AMAZON-41fead,Compute,SPRICE-e9f0ee49,"{""InstanceType"":""m6i.large"",""InstanceSeries"":""M6i"",""CoreCount"":2,""MemorySize"":8,""OperatingSystem"":""Linux"",""x_Tenancy"":""Shared""}",arn:aws:ec2:us-west-2:100000000001:instance/i-00033aeb2e55,i-00033aeb2e55,EC2 Instance,us-west-2,US West (Oregon),us-west-2b,arn:aws:ec2:us-west-2::reservation/c3c0546ccdba5f45,EC2ReservedInstance-1yr-AllUpfront,Usage,Reserved Instance,Used,1.0000,Hours,"{""Elements"":[{""ContractCommitmentId"":""arn:aws:ec2:us-west-2::reservation/c3c0546ccdba5f45"",""ContractId"":""CONTRACT-c3c0546ccdba"",""AppliedCost"":""0.064032"",""AppliedQuantity"":""1.0000"",""AppliedUnit"":""Hours""}]}",,,,,,,,"{""Environment"":""prod"",""CostCenter"":""cc-2087"",""Owner"":""team-payments""}"
